CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Segment
15321,71,3,2748.31,916.1033333333334,Loyal Customers
15322,86,1,679.68,679.68,At-Risk Customers
15325,104,1,161.74,161.74,At-Risk Customers
15326,334,1,311.71,311.71,At-Risk Customers
15327,53,1,208.75,208.75,At-Risk Customers
15329,39,3,1049.7,349.90000000000003,Loyal Customers
15330,32,2,714.96,357.48,Potential Customers
15332,366,4,1661.06,415.265,Loyal Customers
15333,208,1,1028.56,1028.56,At-Risk Customers
15334,157,3,347.87,115.95666666666666,At-Risk Customers
15335,54,1,170.22,170.22,At-Risk Customers
15339,66,2,574.07,287.035,At-Risk Customers
15341,81,1,2020.52,2020.52,Loyal Customers
15342,130,1,406.09,406.09,At-Risk Customers
15343,87,1,364.5,364.5,At-Risk Customers
15344,1,3,563.94,187.98000000000002,Potential Customers
15345,46,1,393.54,393.54,At-Risk Customers
15346,333,1,252.42000000000002,252.42000000000002,At-Risk Customers
15347,366,1,201.60000000000002,201.60000000000002,At-Risk Customers
15348,72,1,158.04,158.04,At-Risk Customers
15349,158,2,463.90999999999997,231.95499999999998,At-Risk Customers
15350,373,1,115.65,115.65,At-Risk Customers
15351,12,7,1934.66,276.38,VIP Customers
15353,255,2,770.12,385.06,At-Risk Customers
15355,29,2,277.05,138.525,Potential Customers
15356,31,10,2718.03,271.803,VIP Customers
15358,5,22,8347.2,379.41818181818184,VIP Customers
15360,40,1,427.93,427.93,Potential Customers
15361,362,1,418.92,418.92,At-Risk Customers
15363,373,1,326.0,326.0,At-Risk Customers
15364,96,2,913.19,456.595,Loyal Customers
15365,26,7,2314.32,330.6171428571429,Loyal Customers
15366,75,2,602.51,301.255,At-Risk Customers
15367,57,4,1877.59,469.3975,Loyal Customers
15368,21,1,446.94000000000005,446.94000000000005,Potential Customers
15370,41,7,2386.05,340.86428571428576,Loyal Customers
15372,137,1,2007.3999999999999,2007.3999999999999,Loyal Customers
15373,8,12,2415.91,201.32583333333332,VIP Customers
15374,129,1,168.0,168.0,At-Risk Customers
15376,40,3,1221.56,407.18666666666667,Loyal Customers
15379,169,7,3703.29,529.0414285714286,Loyal Customers
15380,9,5,1690.2600000000002,338.052,Loyal Customers
15381,214,2,596.85,298.425,At-Risk Customers
15382,15,6,5955.71,992.6183333333333,VIP Customers
15384,170,2,642.41,321.205,At-Risk Customers
15385,40,1,316.88,316.88,Potential Customers
15386,186,1,394.14,394.14,At-Risk Customers
15388,270,1,140.54,140.54,At-Risk Customers
15389,172,1,500.0,500.0,At-Risk Customers
15392,5,4,1535.53,383.8825,Potential Customers
15393,16,2,231.86,115.93,Potential Customers
15394,10,4,2183.54,545.885,Loyal Customers
15395,326,1,107.45,107.45,At-Risk Customers
15396,113,1,288.18,288.18,At-Risk Customers
15397,290,1,94.0,94.0,At-Risk Customers
15398,16,2,1345.53,672.765,Potential Customers
15399,1,3,815.77,271.92333333333335,Potential Customers
15400,92,5,716.2,143.24,Loyal Customers
15402,149,2,626.35,313.175,At-Risk Customers
15405,189,1,349.1,349.1,At-Risk Customers
15406,31,2,510.71000000000004,255.35500000000002,Potential Customers
15407,34,4,1046.74,261.685,Loyal Customers
15408,264,1,267.18,267.18,At-Risk Customers
15410,84,8,3450.84,431.355,Loyal Customers
15411,26,4,1348.93,337.2325,Loyal Customers
15412,171,1,190.53,190.53,At-Risk Customers
15414,10,3,774.9000000000001,258.3,Potential Customers
15415,313,1,559.61,559.61,At-Risk Customers
15416,65,4,3984.32,996.08,Loyal Customers
15417,85,1,508.8,508.8,At-Risk Customers
15419,25,1,135.86,135.86,Potential Customers
15421,59,4,950.36,237.59,Loyal Customers
15422,323,2,97.7,48.85,At-Risk Customers
15423,38,1,43.5,43.5,At-Risk Customers
15424,254,2,383.34,191.67,At-Risk Customers
15426,19,5,1404.07,280.81399999999996,Loyal Customers
15427,33,3,1430.54,476.84666666666664,Loyal Customers
15428,15,1,93.78,93.78,Potential Customers
15429,27,2,397.35,198.675,Potential Customers
15432,23,1,171.19,171.19,Potential Customers
15433,214,2,533.3,266.65,At-Risk Customers
15434,8,5,1041.48,208.296,Potential Customers
15435,22,1,149.29,149.29,Potential Customers
15436,12,3,1067.75,355.9166666666667,Potential Customers
15437,262,1,200.16,200.16,At-Risk Customers
15438,131,1,156.57999999999998,156.57999999999998,At-Risk Customers
15440,55,3,383.68,127.89333333333333,Potential Customers
15442,249,1,594.0,594.0,At-Risk Customers
15443,2,7,3213.59,459.0842857142857,VIP Customers
15444,9,2,1411.21,705.605,Potential Customers
15445,264,1,113.5,113.5,At-Risk Customers
15447,331,1,155.17,155.17,At-Risk Customers
15448,313,1,494.64,494.64,At-Risk Customers
15449,26,3,974.52,324.84,Loyal Customers
15450,30,1,429.84,429.84,Potential Customers
15452,30,3,528.48,176.16,Potential Customers
15453,2,7,1371.77,195.96714285714285,VIP Customers
15454,362,1,179.1,179.1,At-Risk Customers
15456,283,3,434.59000000000003,144.86333333333334,At-Risk Customers
15457,262,1,237.07,237.07,At-Risk Customers
15458,25,1,161.64,161.64,Potential Customers
15460,354,1,214.26,214.26,At-Risk Customers
15462,94,3,234.6,78.2,At-Risk Customers
15463,29,1,126.14,126.14,Potential Customers
15464,338,1,1044.65,1044.65,At-Risk Customers
15465,20,18,7354.62,408.59,VIP Customers
15466,85,1,334.53,334.53,At-Risk Customers
15467,9,3,524.88,174.96,Potential Customers
15468,51,2,467.51,233.755,Potential Customers
15469,50,2,538.55,269.275,Potential Customers
15471,2,1,454.48,454.48,Potential Customers
15472,113,1,371.56,371.56,At-Risk Customers
15473,14,7,1771.2,253.02857142857144,VIP Customers
15475,77,1,454.10999999999996,454.10999999999996,At-Risk Customers
15478,40,2,1399.92,699.96,Loyal Customers
15480,116,1,905.5,905.5,At-Risk Customers
15482,16,11,10839.76,985.4327272727273,VIP Customers
15483,161,4,225.26,56.315,At-Risk Customers
15484,1,4,3590.41,897.6025,VIP Customers
15485,30,3,2564.5,854.8333333333334,Loyal Customers
15488,93,1,91.32000000000001,91.32000000000001,At-Risk Customers
15489,23,3,1134.28,378.0933333333333,Loyal Customers
15491,95,6,3100.09,516.6816666666667,Loyal Customers
15492,28,2,659.4599999999999,329.72999999999996,Potential Customers
15493,33,5,1953.41,390.682,Loyal Customers
15494,21,2,1280.58,640.29,Potential Customers
15497,18,2,1262.2,631.1,Potential Customers
15498,3,27,13316.4,493.2,VIP Customers
15500,8,4,1131.56,282.89,Potential Customers
15502,16,10,6923.98,692.3979999999999,VIP Customers
15503,363,1,141.04,141.04,At-Risk Customers
15504,81,1,52.83,52.83,At-Risk Customers
15505,53,5,3610.96,722.192,Loyal Customers
15506,23,3,972.08,324.0266666666667,Loyal Customers
15507,172,1,475.86,475.86,At-Risk Customers
15508,189,6,1000.27,166.71166666666667,Loyal Customers
15510,331,1,250.0,250.0,At-Risk Customers
15511,12,5,900.53,180.106,Loyal Customers
15512,156,2,121.0,60.5,At-Risk Customers
15513,33,19,14758.220000000001,776.7484210526317,VIP Customers
15514,12,11,4023.7200000000003,365.7927272727273,VIP Customers
15516,45,3,62.43,20.81,At-Risk Customers
15517,233,1,267.03,267.03,At-Risk Customers
15518,64,8,1921.55,240.19375,Loyal Customers
15520,2,1,343.5,343.5,Potential Customers
15521,40,8,3000.2,375.025,Loyal Customers
15522,33,2,397.99,198.995,Potential Customers
15523,84,1,412.01000000000005,412.01000000000005,At-Risk Customers
15524,25,1,440.0,440.0,Potential Customers
15525,2,3,731.87,243.95666666666668,Potential Customers
15526,33,2,148.44,74.22,Potential Customers
15527,19,8,2428.53,303.56625,VIP Customers
15528,254,1,229.33,229.33,At-Risk Customers
15529,23,11,3960.05,360.00454545454545,VIP Customers
15530,22,4,1497.31,374.3275,Loyal Customers
15531,8,2,1972.39,986.195,Potential Customers
15532,25,4,1554.83,388.7075,Loyal Customers
15533,19,3,807.57,269.19,Potential Customers
15535,173,4,502.9,125.725,Loyal Customers
15537,163,1,110.92,110.92,At-Risk Customers
15539,7,1,538.46,538.46,Potential Customers
15540,11,1,213.3,213.3,Potential Customers
15541,114,1,85.13000000000001,85.13000000000001,At-Risk Customers
15543,288,1,127.86,127.86,At-Risk Customers
15544,9,9,3546.71,394.0788888888889,VIP Customers
15545,54,2,288.96999999999997,144.48499999999999,At-Risk Customers
15547,7,14,4910.6,350.75714285714287,VIP Customers
15549,77,3,1677.71,559.2366666666667,Loyal Customers
15550,4,4,575.63,143.9075,Potential Customers
15551,37,1,436.06,436.06,Potential Customers
15552,217,1,90.12,90.12,At-Risk Customers
15553,60,1,428.93,428.93,At-Risk Customers
15554,278,1,217.2,217.2,At-Risk Customers
15555,12,16,4791.87,299.491875,VIP Customers
15556,24,1,279.77,279.77,Potential Customers
15557,29,1,468.91,468.91,Potential Customers
15561,12,4,800.59,200.1475,Potential Customers
15562,352,1,134.55,134.55,At-Risk Customers
15563,22,3,1361.44,453.81333333333333,Loyal Customers
15565,50,2,173.16,86.58,At-Risk Customers
15567,19,1,186.01,186.01,Potential Customers
15568,3,3,758.29,252.76333333333332,Potential Customers
15569,104,5,1375.71,275.142,Loyal Customers
15570,7,12,4148.82,345.73499999999996,VIP Customers
15571,12,4,650.4300000000001,162.60750000000002,Potential Customers
15572,5,7,2533.42,361.9171428571429,VIP Customers
15573,32,2,583.24,291.62,Potential Customers
15574,178,4,675.64,168.91,Loyal Customers
15576,38,1,921.37,921.37,Potential Customers
15577,151,3,258.88,86.29333333333334,At-Risk Customers
15578,162,1,127.1,127.1,At-Risk Customers
15579,69,2,327.6,163.8,At-Risk Customers
15581,156,10,717.4300000000001,71.74300000000001,Loyal Customers
15582,25,3,682.9100000000001,227.63666666666668,Potential Customers
15584,24,4,720.86,180.215,Loyal Customers
15585,177,1,455.3,455.3,At-Risk Customers
15587,50,4,913.6800000000001,228.42000000000002,Loyal Customers
15589,256,3,478.53000000000003,159.51000000000002,At-Risk Customers
15592,47,1,388.58,388.58,At-Risk Customers
15593,71,1,199.8,199.8,At-Risk Customers
15594,16,5,1771.78,354.356,Loyal Customers
15596,101,5,1406.59,281.318,Loyal Customers
15597,35,1,324.57,324.57,Potential Customers
15598,53,1,240.68,240.68,At-Risk Customers
15599,27,2,761.74,380.87,Potential Customers
15601,11,14,6776.56,484.04,VIP Customers
15602,8,9,1297.8700000000001,144.20777777777778,VIP Customers
15603,79,1,48.480000000000004,48.480000000000004,At-Risk Customers
15604,52,1,216.39,216.39,At-Risk Customers
15605,36,5,1198.23,239.64600000000002,Loyal Customers
15606,61,9,2920.16,324.4622222222222,Loyal Customers
15607,337,1,104.76,104.76,At-Risk Customers
15608,28,4,1093.68,273.42,Loyal Customers
15609,184,1,298.48,298.48,At-Risk Customers
15610,52,1,112.46000000000001,112.46000000000001,At-Risk Customers
15611,10,11,1570.45,142.76818181818183,VIP Customers
15612,36,2,195.15,97.575,Potential Customers
15615,10,23,10399.74,452.1626086956522,VIP Customers
15618,33,4,776.851,194.21275,Loyal Customers
15619,11,1,336.40000000000003,336.40000000000003,Potential Customers
15620,57,3,1553.18,517.7266666666667,Loyal Customers
15621,4,4,1293.03,323.2575,Potential Customers
15622,43,9,3709.56,412.17333333333335,VIP Customers
15623,141,1,301.03,301.03,At-Risk Customers
15624,117,4,588.13,147.0325,Loyal Customers
15625,104,4,1534.26,383.565,Loyal Customers
15626,75,2,675.8,337.9,Loyal Customers
15628,5,9,2870.2400000000002,318.91555555555556,VIP Customers
15630,45,2,1186.35,593.175,Loyal Customers
15632,16,8,3285.31,410.66375,VIP Customers
15634,17,1,243.55,243.55,Potential Customers
15636,90,2,724.76,362.38,At-Risk Customers
15637,53,1,223.36,223.36,At-Risk Customers
15639,134,1,425.32,425.32,At-Risk Customers
15640,4,15,12416.11,827.7406666666667,VIP Customers
15641,105,4,1887.2,471.8,Loyal Customers
15643,192,3,664.0,221.33333333333334,At-Risk Customers
15644,166,4,803.54,200.885,Loyal Customers
15645,19,1,611.59,611.59,Potential Customers
15646,158,3,447.64000000000004,149.21333333333334,At-Risk Customers
15648,204,2,639.5,319.75,At-Risk Customers
15649,336,2,816.0,408.0,At-Risk Customers
15651,37,3,646.3,215.4333333333333,Loyal Customers
15652,91,1,337.74,337.74,At-Risk Customers
15653,93,2,877.4399999999999,438.71999999999997,Loyal Customers
15654,9,2,922.53,461.265,Potential Customers
15655,243,1,560.67,560.67,At-Risk Customers
15656,45,4,748.5,187.125,Loyal Customers
15657,23,1,30.0,30.0,Potential Customers
15658,190,5,1024.1000000000001,204.82000000000002,Loyal Customers
15659,44,1,306.45,306.45,At-Risk Customers
15660,25,9,1600.86,177.87333333333333,Loyal Customers
15661,317,2,309.8,154.9,At-Risk Customers
15663,106,1,138.14,138.14,At-Risk Customers
15664,51,1,386.43,386.43,At-Risk Customers
15665,168,2,2222.21,1111.105,Loyal Customers
15667,40,1,301.32,301.32,Potential Customers
15668,218,1,76.32000000000001,76.32000000000001,At-Risk Customers
15669,40,4,684.34,171.085,Loyal Customers
15670,297,1,173.05,173.05,At-Risk Customers
15671,19,7,2657.13,379.59000000000003,VIP Customers
15673,88,4,2726.23,681.5575,Loyal Customers
15674,73,4,2111.89,527.9725,Loyal Customers
15675,81,3,323.69,107.89666666666666,At-Risk Customers
15676,19,3,3435.76,1145.2533333333333,Loyal Customers
15677,49,1,657.23,657.23,At-Risk Customers
15678,53,1,352.7,352.7,At-Risk Customers
15679,24,4,781.28,195.32,Loyal Customers
15680,9,3,1333.68,444.56,Potential Customers
15681,25,5,1426.16,285.232,Loyal Customers
15683,117,1,193.75,193.75,At-Risk Customers
15687,9,9,2993.1,332.56666666666666,VIP Customers
15689,120,2,254.1,127.05,At-Risk Customers
15690,4,2,239.76,119.88,Potential Customers
15691,252,1,136.8,136.8,At-Risk Customers
15692,28,1,191.04,191.04,Potential Customers
15694,1,13,6464.4,497.2615384615384,VIP Customers
15695,267,2,409.98,204.99,At-Risk Customers
15696,33,8,2711.11,338.88875,Loyal Customers
15699,18,1,309.65,309.65,Potential Customers
15700,172,2,696.68,348.34,At-Risk Customers
15701,2,4,1529.0,382.25,VIP Customers
15703,265,1,211.5,211.5,At-Risk Customers
15704,140,4,2293.62,573.405,Loyal Customers
15705,201,1,143.1,143.1,At-Risk Customers
15706,64,4,1060.56,265.14,Loyal Customers
15707,35,4,916.98,229.245,Loyal Customers
15708,41,7,3235.25,462.17857142857144,Loyal Customers
15709,284,1,133.25,133.25,At-Risk Customers
15712,9,5,1072.3600000000001,214.47200000000004,Loyal Customers
15713,143,2,356.7,178.35,At-Risk Customers
15714,12,2,330.03000000000003,165.01500000000001,Potential Customers
15716,146,4,1101.1100000000001,275.27750000000003,Loyal Customers
15717,234,1,150.3,150.3,At-Risk Customers
15719,33,13,5028.42,386.8015384615385,VIP Customers
15720,24,1,598.73,598.73,Potential Customers
15721,12,1,471.40000000000003,471.40000000000003,Potential Customers
15722,36,5,2211.21,442.242,Loyal Customers
15723,365,1,190.7,190.7,At-Risk Customers
15724,201,2,218.25,109.125,At-Risk Customers
15725,15,1,415.25,415.25,Potential Customers
15727,17,7,5159.06,737.0085714285715,VIP Customers
15729,213,1,85.0,85.0,At-Risk Customers
15730,66,3,1120.88,373.6266666666667,Loyal Customers
15732,212,2,294.12,147.06,At-Risk Customers
15733,283,1,162.3,162.3,At-Risk Customers
15734,115,2,1339.45,669.725,Loyal Customers
15737,15,8,1188.1200000000001,148.51500000000001,VIP Customers
15738,19,16,4812.42,300.77625,VIP Customers
15739,66,1,449.12,449.12,At-Risk Customers
15740,49,1,154.88,154.88,At-Risk Customers
15743,16,4,775.96,193.99,Potential Customers
15744,78,1,34.8,34.8,At-Risk Customers
15745,19,4,1094.59,273.6475,Loyal Customers
15746,134,1,196.88,196.88,At-Risk Customers
15747,13,3,946.64,315.5466666666667,Potential Customers
15748,40,1,144.36,144.36,At-Risk Customers
15749,235,3,44534.3,14844.766666666668,Loyal Customers
15750,3,8,2463.05,307.88125,VIP Customers
15752,40,7,2626.6,375.2285714285714,Loyal Customers
15753,305,1,79.2,79.2,At-Risk Customers
15754,51,3,458.57,152.85666666666665,Loyal Customers
15755,10,6,2364.25,394.0416666666667,VIP Customers
15756,61,4,528.01,132.0025,Loyal Customers
15757,66,2,714.42,357.21,Loyal Customers
15758,25,1,205.25,205.25,Potential Customers
15759,218,3,253.04,84.34666666666666,At-Risk Customers
15762,65,2,583.75,291.875,At-Risk Customers
15763,32,2,1086.92,543.46,Loyal Customers
15764,88,6,3279.97,546.6616666666666,Loyal Customers
15766,64,1,315.06,315.06,At-Risk Customers
15768,116,3,621.8299999999999,207.27666666666664,Loyal Customers
15769,7,26,56252.72,2163.566153846154,VIP Customers
15773,6,1,635.6800000000001,635.6800000000001,Potential Customers
15774,69,1,270.8,270.8,At-Risk Customers
15775,245,1,104.9,104.9,At-Risk Customers
15776,133,1,241.62,241.62,At-Risk Customers
15777,241,4,1047.11,261.7775,Loyal Customers
15780,184,3,475.28000000000003,158.42666666666668,At-Risk Customers
15781,25,3,345.46,115.15333333333332,Potential Customers
15782,10,3,2614.7400000000002,871.58,Loyal Customers
15783,11,1,246.3,246.3,Potential Customers
15785,33,5,2328.9700000000003,465.79400000000004,Loyal Customers
15786,46,3,4919.0,1639.6666666666667,Loyal Customers
15787,26,3,933.26,311.08666666666664,Loyal Customers
15789,358,1,351.3,351.3,At-Risk Customers
15790,10,1,218.75,218.75,Potential Customers
15791,44,2,1612.69,806.345,Loyal Customers
15793,15,3,965.61,321.87,Potential Customers
15795,150,1,610.01,610.01,At-Risk Customers
15796,1,8,2707.61,338.45125,VIP Customers
15797,113,3,2192.4,730.8000000000001,Loyal Customers
15799,76,3,884.14,294.7133333333333,Loyal Customers
15800,107,2,696.89,348.445,At-Risk Customers
15801,46,3,1063.95,354.65000000000003,Loyal Customers
15803,51,1,415.82000000000005,415.82000000000005,At-Risk Customers
15804,1,13,4206.39,323.5684615384616,VIP Customers
15805,23,17,5488.18,322.83411764705886,VIP Customers
15806,46,3,784.58,261.5266666666667,Loyal Customers
15807,50,3,903.9,301.3,Loyal Customers
15808,306,4,3651.27,912.8175,Loyal Customers
15809,36,5,515.77,103.154,Loyal Customers
15810,79,4,1391.98,347.995,Loyal Customers
15811,22,6,2218.62,369.77,Loyal Customers
15812,107,5,1801.14,360.228,Loyal Customers
15813,208,2,1303.9099999999999,651.9549999999999,Loyal Customers
15814,17,4,1945.33,486.3325,Loyal Customers
15815,64,5,2100.6,420.12,Loyal Customers
15819,49,4,1905.45,476.3625,Loyal Customers
15820,320,1,206.98,206.98,At-Risk Customers
15821,44,2,570.96,285.48,Potential Customers
15822,3,2,885.47,442.735,Potential Customers
15825,172,1,532.94,532.94,At-Risk Customers
15826,56,3,1654.31,551.4366666666666,Loyal Customers
15827,73,14,1836.0900000000001,131.14928571428572,Loyal Customers
15829,99,2,636.14,318.07,At-Risk Customers
15830,38,1,576.0,576.0,Potential Customers
15831,58,3,794.64,264.88,Loyal Customers
15832,254,1,836.79,836.79,At-Risk Customers
15834,70,4,2222.65,555.6625,Loyal Customers
15835,44,4,954.09,238.5225,Loyal Customers
15836,50,1,137.37,137.37,At-Risk Customers
15837,65,1,391.98,391.98,At-Risk Customers
15838,11,19,33643.08,1770.6884210526316,VIP Customers
15839,33,3,1048.49,349.49666666666667,Loyal Customers
15840,59,2,355.56,177.78,At-Risk Customers
15841,73,4,1224.06,306.015,Loyal Customers
15843,304,1,118.95000000000002,118.95000000000002,At-Risk Customers
15844,46,1,130.73999999999998,130.73999999999998,At-Risk Customers
15845,18,8,3711.77,463.97125,VIP Customers
15847,38,2,389.27,194.635,Potential Customers
15850,19,2,234.88,117.44,Potential Customers
15852,187,2,160.71,80.355,At-Risk Customers
15853,52,1,110.8,110.8,At-Risk Customers
15854,4,12,2969.12,247.42666666666665,VIP Customers
15855,137,5,712.24,142.448,Loyal Customers
15856,4,27,16142.380000000001,597.8659259259259,VIP Customers
15857,19,1,297.0,297.0,Potential Customers
15858,16,5,1427.57,285.514,Loyal Customers
15860,41,8,965.16,120.645,Loyal Customers
15861,12,8,3146.92,393.365,VIP Customers
15862,8,4,832.88,208.22,Potential Customers
15863,26,2,68.84,34.42,Potential Customers
15864,22,6,1936.3200000000002,322.72,Loyal Customers
15865,41,3,895.13,298.37666666666667,Loyal Customers
15866,101,1,211.89,211.89,At-Risk Customers
15867,5,15,3803.6,253.57333333333332,VIP Customers
15869,277,2,149.64,74.82,At-Risk Customers
15870,33,1,351.44,351.44,Potential Customers
15872,15,2,316.25,158.125,Potential Customers
15874,64,7,4405.88,629.4114285714286,Loyal Customers
15877,2,2,490.33,245.165,Potential Customers
15880,369,1,329.03000000000003,329.03000000000003,At-Risk Customers
15881,312,5,501.39000000000004,100.278,At-Risk Customers
15882,199,4,514.08,128.52,At-Risk Customers
15883,2,2,396.48,198.24,Potential Customers
15885,93,1,349.35,349.35,At-Risk Customers
15886,60,1,181.09,181.09,At-Risk Customers
15888,81,1,162.64,162.64,At-Risk Customers
15889,157,2,400.77,200.385,At-Risk Customers
15891,227,1,509.13,509.13,At-Risk Customers
15894,253,2,257.6,128.8,At-Risk Customers
15895,150,1,179.17,179.17,At-Risk Customers
15897,194,2,208.59,104.295,At-Risk Customers
15898,1,5,1383.83,276.76599999999996,VIP Customers
15899,369,1,56.25,56.25,At-Risk Customers
15900,24,1,337.28,337.28,Potential Customers
15901,17,3,349.75,116.58333333333333,Potential Customers
15903,10,7,5126.76,732.3942857142857,VIP Customers
15904,8,1,164.68,164.68,Potential Customers
15906,20,7,1567.69,223.9557142857143,Loyal Customers
15907,4,3,881.87,293.95666666666665,Potential Customers
15909,174,1,191.94,191.94,At-Risk Customers
15910,1,8,1228.88,153.61,VIP Customers
15912,178,2,264.62,132.31,At-Risk Customers
15916,16,8,1502.8600000000001,187.85750000000002,VIP Customers
15917,248,1,123.1,123.1,At-Risk Customers
15918,191,2,334.23,167.115,At-Risk Customers
15919,20,2,525.69,262.845,Potential Customers
15920,154,3,163.55,54.51666666666667,At-Risk Customers
15921,173,1,323.03000000000003,323.03000000000003,At-Risk Customers
15922,373,1,369.5,369.5,At-Risk Customers
15923,373,1,127.08,127.08,At-Risk Customers
15925,194,1,207.15,207.15,At-Risk Customers
15930,67,1,426.63,426.63,At-Risk Customers
15932,4,8,2495.87,311.98375,VIP Customers
15933,21,3,1107.46,369.15333333333336,Loyal Customers
15935,239,1,108.03999999999999,108.03999999999999,At-Risk Customers
15937,64,1,145.35,145.35,At-Risk Customers
15938,112,5,404.58,80.916,Loyal Customers
15939,90,14,6100.01,435.71500000000003,VIP Customers
15940,311,1,35.8,35.8,At-Risk Customers
15942,134,1,337.44,337.44,At-Risk Customers
15944,277,1,325.1,325.1,At-Risk Customers
15945,365,1,181.0,181.0,At-Risk Customers
15947,83,1,1708.24,1708.24,Loyal Customers
15948,8,2,955.24,477.62,Potential Customers
15949,17,2,364.72,182.36,Potential Customers
15950,32,4,1744.71,436.1775,Loyal Customers
15951,9,2,708.22,354.11,Potential Customers
15952,34,4,781.91,195.4775,Loyal Customers
15953,15,8,1657.28,207.16,VIP Customers
15955,24,14,4416.26,315.44714285714286,VIP Customers
15957,32,1,428.89,428.89,Potential Customers
15958,74,1,104.35,104.35,At-Risk Customers
15963,20,2,470.76,235.38,Potential Customers
15965,17,4,808.87,202.2175,Loyal Customers
15967,23,2,397.68,198.84,Potential Customers
15969,3,3,666.1,222.03333333333333,Potential Customers
15970,304,1,314.1,314.1,At-Risk Customers
15971,18,12,4194.9,349.575,VIP Customers
15973,367,1,307.82000000000005,307.82000000000005,At-Risk Customers
15974,39,7,3442.15,491.7357142857143,Loyal Customers
15975,84,1,371.01,371.01,At-Risk Customers
15976,165,2,427.64,213.82,At-Risk Customers
15977,17,2,1054.73,527.365,Potential Customers
15978,77,1,1098.78,1098.78,At-Risk Customers
15980,89,3,2398.86,799.62,Loyal Customers
15981,25,8,3408.48,426.06,VIP Customers
15983,22,4,1465.12,366.28,Loyal Customers
15984,3,10,2780.63,278.063,VIP Customers
15985,123,2,1142.42,571.21,Loyal Customers
15986,30,1,168.12,168.12,Potential Customers
15987,12,7,1432.77,204.68142857142857,VIP Customers
15988,19,1,156.78,156.78,Potential Customers
15990,44,2,792.11,396.055,Loyal Customers
15992,4,1,41.989999999999995,41.989999999999995,Potential Customers
15993,9,7,2768.97,395.5671428571428,VIP Customers
15994,55,1,414.27,414.27,At-Risk Customers
15996,88,6,1032.58,172.09666666666666,Loyal Customers
15998,37,5,3080.22,616.044,Loyal Customers
16000,3,3,12393.7,4131.233333333334,VIP Customers
16003,30,5,2735.37,547.074,Loyal Customers
16005,12,4,578.71,144.6775,Potential Customers
16006,211,1,101.4,101.4,At-Risk Customers
16007,48,4,1693.81,423.4525,Loyal Customers
16008,24,3,478.78,159.59333333333333,Potential Customers
16009,22,4,972.11,243.0275,Loyal Customers
16010,246,3,392.4,130.79999999999998,At-Risk Customers
16011,8,16,3352.96,209.56,VIP Customers
16012,35,3,1415.29,471.7633333333333,Loyal Customers
16013,4,47,37130.6,790.0127659574467,VIP Customers
16014,38,3,646.83,215.61,Loyal Customers
16015,4,3,704.26,234.75333333333333,Potential Customers
16016,3,8,1465.51,183.18875,VIP Customers
16017,47,1,211.88,211.88,At-Risk Customers
16018,39,2,408.90000000000003,204.45000000000002,Potential Customers
16019,47,9,3786.2400000000002,420.6933333333334,Loyal Customers
16020,17,3,851.01,283.67,Potential Customers
16022,260,1,602.63,602.63,At-Risk Customers
16023,46,3,719.81,239.93666666666664,Loyal Customers
16024,12,1,245.75,245.75,Potential Customers
16025,30,1,439.65999999999997,439.65999999999997,Potential Customers
16026,43,1,236.09,236.09,At-Risk Customers
16027,92,6,934.62,155.77,Loyal Customers
16029,39,62,72708.09,1172.711129032258,VIP Customers
16030,310,1,331.24,331.24,At-Risk Customers
16031,92,2,547.9,273.95,At-Risk Customers
16033,6,20,8778.82,438.941,VIP Customers
16034,196,3,437.7,145.9,At-Risk Customers
16036,87,2,758.92,379.46,Loyal Customers
16037,270,3,855.02,285.00666666666666,At-Risk Customers
16038,8,3,471.78000000000003,157.26000000000002,Potential Customers
16040,65,3,1313.55,437.84999999999997,Loyal Customers
16041,31,3,3166.4,1055.4666666666667,Loyal Customers
16042,22,5,1177.47,235.494,Loyal Customers
16043,38,4,773.99,193.4975,Loyal Customers
16045,120,4,1340.7,335.175,Loyal Customers
16048,373,2,256.44,128.22,At-Risk Customers
16049,40,3,1074.81,358.27,Loyal Customers
16050,174,1,137.9,137.9,At-Risk Customers
16052,54,1,362.06,362.06,At-Risk Customers
16053,33,2,1511.95,755.975,Loyal Customers
16054,145,1,783.9,783.9,At-Risk Customers
16055,221,1,134.8,134.8,At-Risk Customers
16056,45,1,650.75,650.75,Potential Customers
16057,16,7,2263.12,323.30285714285714,VIP Customers
16059,66,6,1453.16,242.19333333333336,Loyal Customers
16062,10,4,1153.62,288.405,Potential Customers
16063,260,1,335.32,335.32,At-Risk Customers
16065,365,1,367.14,367.14,At-Risk Customers
16066,17,5,1521.04,304.20799999999997,Loyal Customers
16070,22,2,852.15,426.075,Potential Customers
16071,45,1,326.24,326.24,At-Risk Customers
16072,288,1,584.3199999999999,584.3199999999999,At-Risk Customers
16073,297,1,122.39999999999999,122.39999999999999,At-Risk Customers
16076,3,10,2234.73,223.473,VIP Customers
16078,284,1,79.2,79.2,At-Risk Customers
16079,17,3,1352.0,450.6666666666667,Loyal Customers
16080,82,2,217.16,108.58,At-Risk Customers
16081,56,5,2799.42,559.884,Loyal Customers
16083,101,2,1317.62,658.81,Loyal Customers
16084,299,1,436.18,436.18,At-Risk Customers
16085,23,5,981.51,196.302,Loyal Customers
16086,59,5,1121.39,224.27800000000002,Loyal Customers
16091,155,2,315.06,157.53,At-Risk Customers
